review,rating,sentiment,split
"...when he remade Broadway BILL (1934) as RIDING HIGH (1950). Recasting Bing Crosby as DAN BROOKS did not help a screenplay that was 'dated' in 34 let alone 50. This sad film has entire scenes lifted from the original with many of the supporting cast repeating their roles, unless they were dead. Though being older did not seem to matter to the Director. Nor that the Cars and Clothes in the background plates from 1934 did not seem match up too 1950s' standards. Not even 'der Bingel' singing can redeem this effort.<br /><br />We rated both the original and the remake IMDb Four****Stars. Frank's touch was long gone and all that was left was CAPRA-CORN. That did not stop Mr. Capra though. After floundering around the 50's making some educational documentaries he wound up his career remaking LADY FOR A DAY (1933) as POCKETFUL OF MIRACLES (1961). Again a fine cast was let down on that IMDb Six******Star effort compared too the originals Eight********Stars. Sometimes it is better to quit while you were still ahead, right after STATE OF THE UNION (1948).",4,0,train
"Sadly I don't remember the book anymore, but I do recall that I was captivated by the stories of Edgar Wallace. This Film represents a typical German Production of low quality. It does not hold my attention - although the story itself is good, it is just badly adabted. At the center of the misery are the characters that are overly simplyfied and exaggerated - they have no nuances in their performances. Even the well known and liked German Actors Joachim Fuchsberger and Eddy Aren't cannot rescue this poor spectacle. However there's hope ... I've been told that the films following this one are getting better and better. So in conclusion I must say that this film doesn't deserve the cinematic screen but may be enough for a lazy afternoon.",3,0,train
"How this film gains a 6.7 rating is beyond belief. It deserves nothing better than a 2.0 and clearly should rank among IMDb's worst 100 films of all time. National Treasure is an affront to the national intelligence and just yet another assault made on American audiences by Hollywood. Critics told of plot holes you could drive a 16 wheeler through.<br /><br />I love the justifications for this movie being good... ""Nicholas Cage is cute."" Come on people, no wonder people around the world think Americans are stupid. This has to be the most stupid, insulting movie I have ever seen. If you wanted to see an actually decent film this season, consider Kinsey, The Woodsman, Million Dollar Baby or Sideways. National Treasure unfortunately got a lot more publicity than those terrific films. I bet most of you reading this haven't even heard of them, since some haven't been widely released yet.<br /><br />Nicholas Cage is a terrific actor - when he is in the right movies. Time after time I've seen Cage waste his terrific talent in awful mind-numbing films like Con Air, The Rock and Face-Off. When his talent is put to good use like in Charlie Kaufman's Adaptation he is an incredible actor.<br /><br />Bottom line - I'd rather feed my hand to a wood chipper than be subjected to this visual atrocity again.",1,0,train
"This is another example of a sucky sequel to a great movie. I highly recommend The Prophecy, but this movie was a dud from the start. The acting was decent all the way around, but the story line was weak and added nothing to the origional. A 4 out of 10 at best.",3,0,train
"God, what an awful thing ! Oliver Stone probably wanted to experiment or something (see the terrible use of music and pictures here) but what for really ? The whole thing behind ""Natural born killers"" seems to be a ""clever"" look at how medias can turn into complete trash but unfortunately the movie turns into trash itself. Please Mr. Stone, next time you want to criticize the fascism of tv shows using violence to get high rates, avoid doing the same with your movie ! Michael Haneke said quite cleverly about this film that it was denouncing media fascism with fascist cinematographic ways. How true... Only he forgot to tell us about the massive headache you get after sitting through this overlong load of crap !",1,0,train
"I saw this movie twice through a pentecostal church my family attended in Nanaimo BC in the 1970's. I was of the tender age of 6, my brother 4, then again when I was 8 my brother 6. This movie terrified my brother and I and shaped how we viewed the world with distrust. It wasn't just the movie, but it was also the philosophy that engulfs so many ""christians"" about the ""mark of the beast""and the rapture. This movie, the church, and a volatile neglectful upbringing, lead to severe paranoia towards the future. For years, I lived under the delusional affects of the church and fear of being forgotten by Christ. I am now 40 years old. Went through years of counseling. I once explained to a psychiatrist this movie and the belief system of the church and family. I was pegged with a delusional disorder. I actually began to believe this, it was my brother who reminded me, that this cultic philosophy actually happened. I no longer fear the future, I have come to terms with the fear injected into it's members by the church. I have taken this experience to fulfill a purpose, I am nearing my licensure as a Psychologist specializing in childhood trauma.",1,0,train
This movie feels so EMPTY. IN every scene in the movie the maximum number of actors on the screen is like 10. Because everything was shot in front of a blue screen there are never really any extras and the movie just feels weird.<br /><br />The ACTING was HORRIBLE! It's so obvious this was in front of a blue screen because all of the action scenes you can see the actor/actress wondering around half running when they should be running for their lives.. Looking at the floor for their marks...<br /><br />Spoilers: Also you'll find yourself banging your head watching the movie. At one point at Sky Captain's home base they have like 100 planes sitting on the airstrip. They have advanced warning an attack is coming... So what do they do? nothing. All of the planes get blown up and yet again the ONLY person fighting back is the Sky Captain...<br /><br />THE ENTIRE world is under attack and he's the ONLY person ever fighting back. At the very end of the movie you see hundreds of plains taking off finally... but what do they do? Nothing... the movie is over...,1,0,train
"I've now watched all four Bo Derek vehicles directed by her husband, John; all are quite terrible, of course, but this is certainly the pits. Featuring the usual flimsy plot, bad scripting  by the director, naturally  and acting, not to mention gratuitous nudity by the star, it deals with her losing much older husband Anthony Quinn (she accepts his shotgun suicide by saying he had always admired Hemingway!!) but who continues to appear and talk to her. In fact, he wants to come back in another, younger bodybut actually does so only in the very last scene! Derek is lovely as always, and still playing naïve(!)  especially during a muddled mid-section which has her pursued by a hired killer at a spa. Quinn, too, is typically larger-than-life (read: hammy) here, but this easily constitutes his nadir; besides, for much of the duration, he acts from behind a piece of shiny plastic (presumably suggesting his being in some sort of limbo)! His 'replacement', then, is obviously a handsome-looking stud who hasn't a lick of talent or even personality. Also featured in the cast are Hollywood veterans Don Murray (as Quinn's best friend and Bo's business consultant) and Julie Newmar (as Quinn's guardian angel in the afterlife)  plus a surprising cameo appearance by billionaire Donald Trump (who presumably needed this on his resume')! It also goes without saying that John Derek was his own cinematographer on the film, that the end credits are filled with useless (and corny) expressions of gratitude to the many people who lent a helping hand, and that GHOSTS CAN'T DO IT swept the board at the 1990 Razzie Awards!",1,0,train
"I wish Spike Lee had chosen a different title for his film. ""Summer Of Sam"" conveys the impression that the film is about the infamous serial killer, David Berkowitz. It's not. It's a gritty, earthy portrait of NYC street life during the hot summer of '77 when Berkowitz terrorized that city.<br /><br />The film follows several young fictional characters in an Italian-American neighborhood, and their reactions to the Son of Sam threat. There's Vinny and his wife Dionna; there's Richie and Ruby, and several other characters.<br /><br />The problem is that these characters are not likable. They are routinely annoying, and at times unbearable. Lee then belabors their high energy, chaotic lives, which are filled with anger, lust, and general turmoil. There are at least two protracted fight scenes between Vinny and his wife, redundant disco dance scenes, countless gabfests ... Over and over I kept wondering: where's the film editor?<br /><br />Meanwhile, with all that bulk, the film passes up the chance to convey any real sense of fear or dread arising from the Son of Sam menace, which is too much in the background. Lee is more successful at showing a different kind of menace, that arising from neighborhood vigilante groups.<br /><br />The acting is uniformly good. That, combined with 70's disco music, and lavish attention to costumes and production design, make you really feel like you are in an Italian-American neighborhood in NYC in 1977.<br /><br />The film's atmospheric authenticity, however, is not nearly enough to offset a rambling, overblown script about the lives of grossly irritating people.",2,0,train
"I watched this movie, and hoped for something to get better the entire time. What is so great about a guy with no emotion? *yawn*<br /><br />You never see Alex show emotion for anyone other than his son. Yeah, I know that this is why his son is the only one to cause him to lose his temper (if you can call it that), I get it.<br /><br />Characters are undeveloped, relationships aren't given enough time to be understood. In one scene Sarah says they won't fall in love, and the next time we see her she's talking about how his death really shook her up because they were so close? Logic synapses abound in this film.<br /><br />It's like someone watched Boogie Nights and wrote this part to mimic Little Bill. Even the scene where he ""loses his temper"" is the same as when Little Bill shoots his wife, down to the facial expression (or lack thereof). Yes, William H. Macy is good at portraying a man without emotion - been there, done that - can you say Magnolia?<br /><br />This movie didn't only lack emotion, it lacked substance, a good script, developed characters, and a plot. And it certainly lacks my recommendation. :)<br /><br />~A~",3,0,train
"Like some of the other folks who have reviewed this film, I was also waxing nostalgic about it...before I had the misfortune to actually watch it again. Alas, my childhood memories of this film were completely untrustworthy, and The Perils of Pauline is now revealed to be an embarrassing exercise in banal, racist, and plain boring film-making. Even the presence of old pros Edward Everett Horton and Terry-Thomas can't overcome a rancid screenplay, a horrible theme song, and some wretched 'special effects'. In addition, the stereotypical depictions of African and Arab characters make for painful viewing, especially considering this was produced in the immediate wake of the Civil Rights movement. Michael Weldon's original Psychotronic Encyclopedia reports that The Perils of Pauline was originally produced for television but inexplicably ended up getting a theatrical release. Judging from the results, that is a completely believable (and baffling) scenario.",2,0,train
"The thing viewers will remember most is the bad headache the movie has given them due to the overly flashy, shaky, camera-work and the fast, confusing cutting. I am not against those kind of stylistic devices if they are done right like Oliver Stone and Steven Soderbergh proof with most of their movies, but in this case there was WAY too much. It seems like the jump-cuts and light flashes that accompanied every flight over Mexico city and every important scene were there to distract you from realizing that the story is quite thin and the whole thing was very predictable. The biggest disappointment lies in the fact that you can easily figure out how the whole thing is going to end. For a movie that pretends to be violent, ruthless and morally corrupt it is inexcusable that it's story has been told so many times and with a lot more depth and character development. That is another disappointing aspect of the movie. If I want to watch an over the top action flick I do not need any justification, but this movie tried to justify the killing spree of Denzel Washington's character and poorly failed in delivering any believable performances. The first half hour or so nothing much happens except that dumb archetypes and clichés are portrayed and when the action machine starts rolling it is so quickly cut that you do not know what really happens. So the movie does not work either on the level of a believable drama/thriller , nor as a pure action movie. Of course the movie is not as bad as some oft the totally messed up blockbusters of the last years, but I absolutely cannot understand why so many people claim this movie to be something fresh and so cool. For a video clip it is way too long and for a movie it has too little substance.",4,0,train
"Judy Holliday struck gold in 1950 withe George Cukor's film version of ""Born Yesterday,"" and from that point forward, her career consisted of trying to find material good enough to allow her to strike gold again.<br /><br />It never happened. In ""It Should Happen to You"" (I can't think of a blander title, by the way), Holliday does yet one more variation on the dumb blonde who's maybe not so dumb after all, but everything about this movie feels warmed over and half hearted. Even Jack Lemmon, in what I believe was his first film role, can't muster up enough energy to enliven this recycled comedy. The audience knows how the movie will end virtually from the beginning, so mostly it just sits around waiting for the film to catch up.<br /><br />Maybe if you're enamored of Holliday you'll enjoy this; otherwise I wouldn't bother.<br /><br />Grade: C",4,0,train
"When I am watching a film, I am aware that it is `just a movie,' but nonetheless I do like to allow myself to become engrossed as much as possible under the circumstances. I think this is what makes us cry, scream, laugh, or otherwise react emotionally as audience members, even though, deep down, we know it is `just a movie.' What I don't want is for the movie to remind me it is just a movie so that I am unable to slip into the aforementioned engrossment regardless of the quality of the film. This film's director chose to frequently use multi-angle camera shots simultaneously on the screen. Maybe it is just me, but I find this to be terribly distracting and downright irritating. They might as well run a continuous banner across the bottom of the screen reading, `Attention: This is just a movie. Do not allow yourself to become too interested or engrossed'. If I want `picture-in-picture', I'll activate it from my TV remote, but never during a movie I want to enjoy.",1,0,train
"The movie is pretty funny and involving for about four dates, then it becomes a blatant commercial for some guy you (and even his ""friends"") really can't stand. It is a pretty interesting concept; film dates on a quest to find true love in modern LA. The problem is that it feels incredibly (and badly) scripted at times and blatantly self-promoting. It is difficult to care about and be drawn into any of the characters because the writer/actor is so egotistical, uncool, untrue, and simply unlikeable. You end up feeling sorry for his dates.",4,0,train
"OK, I bought this film from Woolworths for my friend for a joke present on his birthday, because the front cover had a sexual innuendo in it.<br /><br />But we decided it to watch it anyway. Just for hilarity purposes.<br /><br />And I'm sorry, but this has got to be, one of THE worst films in history.<br /><br />It began off alright, and we thought ""Ok this might actually be OK"". But after about 10 minutes, we were sadly mistaken.<br /><br />It began when the ""mysterious paint baller"" turned out to be the most obvious character, the Scouser/Australian (I say that because he had an accent which couldn't be identified), who's acting might I just say, was abysmal.<br /><br />Then it got to the end, and by that time, we had all lost the will to live. The paint ball finals.<br /><br />The only thing I did like about this plot is that they didn't actually win, but annoyingly enough they won by default.<br /><br />And I know this has nothing to do with it, but the name the team were given was just awful. Critical Damage. I mean they could of picked a more awesome name, like ""The Destroyers of the Anti-Christ"" or something. Or that's what the film should of been called anyway.",2,0,train
"I guess I have still enough brain left to NOT find this movie funny. -Great comedians - but a very poor movie! The ""best"" performance still did NINA HAGEN <br /><br />TRIVIA: Did you realize that it the ""real world"" scenes (in Hamburg) the cars are almost ONLY new BMWs ?? <br /><br />I guess I have still enough brain left to NOT find this movie funny. -Great comedians - but a very poor movie! The ""best"" performance still did NINA HAGEN <br /><br />TRIVIA: Did you realize that it the ""real world"" scenes (in Hamburg) the cars are almost ONLY new BMWs ??",3,0,train
"Stewart Kane (Gabriel Byrne, VANITY FAIR) heads out with his local Jindabyne, Australia fishing buddies for a weekend of rest, recreation, and relaxation. But when Stewart discovers an aboriginal woman's body floating face-down in a river, things appear to have turned out for the worst. The largest casualty of the weekend is the men's commonsense. They don't hike out of the ravine, and instead finish their fishing weekend with some great catches. Then they head out and report the body.<br /><br />The town and the men's lives quickly turn into a mess. The local media swarms them, and accusations of aboriginal prejudices rear up from the local natives. Stewart's wife Claire (Laura Linney, THE EXORCISM OF EMILY ROSE) senses the deeper meanings of what her husband and his friends did, but has to battle with it through her own mental illness.<br /><br />Amidst all this chaos is the life that was this young woman who is now a media spectacle, splayed out on a morgue slab. Her murder and subsequent dumping into the water are symbolic of what lay beneath the town of Jindabyne: a division of men and women, black and white, social and outcast.<br /><br />The only other people who seem to understand some of what is going on are two young kids: Stewart and Claire's son who is being led around by a half-breed Aussie who's mother was killed also just a few years before. The young girl lives with her grandparents and is trying to let go of her mother the best way she can, and the discovery of a new body seems  strangely enough  a method in which to accomplish this (again, the underlying current of Jindabyne is surmised).<br /><br />Everything and everyone in this Jindabyne township feels what lurks beneath its surface, yet none of them are willing to dive into the murky waters and take a look around (the symbolism here is seen when a nearby lake that is used for recreation and swimming is said to contain the old town of Jindabyne under its surface). None, that is, until Claire forces them to.<br /><br />The movie is interesting if a bit too convoluted. There are far too many story lines that needed exploring and it just doesn't get done; too many loose threads. The acting was okay, but the filming was terrible. Wobbly cameras, grainy or dark shots, and just a generalized sloppiness hurt the overall production.<br /><br />I enjoy symbolic films, NORTHFORK being one of my all-time favorites in that vein. But Jindabyne needed to peak its head above the turbid water so that it could see its own problems, which simply didn't happen.",4,0,train
"Everyone in this movie tells Raffy Carruthers how talented she is, what a great director she'll one day turn out to be, etc. I think they're just being nice. Even Kimble Rendall, who directed this film, shows more talent than she does. ""The next Jane Campion"", they call her; and, even apart from the fact that they're both over-rated, the two have SO much in common. They both direct movies. They're both women. They're both Australian. (Well, give or take.)<br /><br />Yep: it's one of those films in which a character is deemed to be brilliant, and we just have to swallow hard and accept it. But I'll say this for Carruthers: she's cute. -And fascinating. No, really. Here are some thoughts on her lack of talent:<br /><br />(1) Part of a director's talent lies in dealing with people. Why is Carruthers so phenomenally bad at getting her crew to even take notice of her? So as to make it easier for everyone to wander off the set and get killed, I expect.<br /><br />(2) Why is this one of the most unconvincing depictions of a movie set I have ever seen? After all, it must have been filmed on a REAL movie set. How could they get it wrong? If Rendall's set was half as much of an under-staffed shambles it's a wonder he completed his film at all.<br /><br />(3) Carruthers - the fictional director - has set herself the task of creating a brand new 1980s horror flick. Fat chance. I doubt it can be done these days. I suspect that Rendall - the actual, and more talented, director - set himself the same task, realised it couldn't be done, and settled for (sigh) knowing parody instead. Of course, it's not ENOUGH of a parody to work as a parody. As soon as the cast and crew set foot in the isolated mansion the film just spends most of its time doing badly what 1980s horror films did ... well, less badly.<br /><br />(4) And yet, and yet ... the film opens with not a parody but an honest-to-goodness pastiche of 80s horror, starring (this is too good to be true) Molly Ringwald. This pastiche is much better than anything that follows. (It's a bad sign when you find yourself wishing you were watching the movie-within-the-movie, rather than the movie.) Yet it, too, was filmed in the late 1990s. Perhaps it IS still possible to make 1980s horror. You just have to drop the knowing parody stuff and MEAN it.<br /><br />(5) I'd never once wondered what 1980s teen horror would be like if all the characters had Australian accents, but now I know. And strangely, I'm glad I know. A need I never knew I had has been fulfilled.",4,0,train
"Dr. Seuss would sure be mad right now if he was alive. Cat in the Hat proves to show how movie productions can take a classic story and turn it into a mindless pile of goop. We have Mike Myers as the infamous Cat in the Hat, big mistake! Myers proves he can't act in this film. He acts like a prissy show girl with a thousand tricks up his sleeve. The kids in this movie are all right, somewhere in between the lines of dull and annoying. The story is just like the original with a couple of tweaks and like most movies based on other stories, never tweak with the original story! Bringing in the evil neighbor Quin was a bad idea. He is a stupid villain that would never get anywhere in life.This movie is like a rejected comic strip from the newspaper if you think about it. The film sure does look tacky! Sure there are a funny adult jokes like where the cat cuts of his tail and the censor goes off before he says a naughty word, mildly funny. At least the Grinch had spunk, and the film was actually good! This film is a cartoonish piece of snot with bright colors and bad mediocre acting. Was Mike Myers even in this movie actually? And another thing, the fish. What is with that stupid fish! First time you see him, he's an actual fish. Next time you see him, he's all animated and talking. But he looks like an animated piece of rubber play dough! This film is a total off target wreck. Good joke, bad joke, bad, bad, bad, good joke! I'm surprised it even had good jokes like the water park ride joke, that was good. So please if you have the choice, watch the Grinch instead of this mess.",3,0,train
"On the face of it, Ruiz has set out to make a psychological thriller. Although it's not as satisfying as a classic piece in that genre, there are compensations. The tensions generated between Huppert and Balibar as women calmly but calculatingly at war over a boy they both claim are compelling; however, in a true European art-house style, Ruiz doesn't give us release of this tension as the women alternately also try to behave compassionately towards each other. The only raised voice is that of Huppert's waking from a nightmare (an uncontested irrational event in the film).<br /><br />In fact, if we follow the title, the film is as little about its thriller skeleton as Jane Campion's In The Cut. Instead it is an intergender psychological study focusing on men. The boy, Camille (Nils Hugon), decides on a practical joke, playing his mother off against an emotionally vulnerable other woman. Both women seem to pander to him rather than scold and this compounds the problem. In the background is an intemperate psychologist (Charles Berling), swift to confront the women in his life - his sister Huppert, the nanny or his pa - and so acting as a symbolic adult counterbalance to the, calm and (we learn) manipulative Camille. It is particularly interesting that, like the father in Henry James' The Turn of The Screw, Denis Podalydes' law-enforcer Father is absent for the duration of the film. Ruiz fashions an Oedipal moment out of Huppert's reaction to his return at the film's close.<br /><br />Read either as a thriller or as a psychiatric essay, this film is ultimately rather disappointing. I'm officially rather fed up with Mme Huppert's screen method, which is too buried and so I'll be looking to see her on stage before I come back to her (European - enjoyed Heaven's Gate) films again. The support is good. Ruiz does the cast no favours though. Quite apart from some poor lighting and some wilfully odd shots, its as if his direction has left characterisation quite out of reach - I'm thinking particularly of Edith Scob's Shamanic neighbour to Isabelle, who acts knowing but communicates bafflement. The set pieces do not link up to a forward driving plot - the tension I have already referred to is not only weakly dissipated but wasted in its directional potential.<br /><br />Want to see a good contemporary French thriller? Go and see L'Appartement instead. 4/10",4,0,train
"Normally, I don't like revenge films....PERIOD. But Double Impact has a little more than your typical revenge plot premise. You see, DI has action, accuracy, exotic locales(i.e. Hong Kong), awesome gun battles, and enough martial arts to satisfy your cravings for impressive unarmed combat. Like all revenge flicks, it has villains you'd love to throw out of a plate-glass window on the top floor of a 40-story building! However, Double Impact has none of the sensationalist crap that suffocates the plot and the elitist, racist, and venomous social stereotypes that invaded ""Eye for an Eye"" and ""Death Wish 2"".<br /><br />But in the plot department Double Impact is as transparent as saran wrap. Chad and Alex's parents were killed by a mob hit squad connected to a family friend with money problems or at least that's what I remembered. The explanation of why the boys were talking in French accents is a lousy one. It wasn't the watery plot that made this movie bad, but the use of clichéd lines and moves from other movies (from Lethal Weapon to The Princess Bride) really made it worse. But nonetheless Double Impact is still watchable. But why is that shitty movies like this have villains(for example,that greedy British guy that killed Chad and Alex's parents and that lethal lesbian redhead chick) you would love to hate with fiber of your being?",3,0,train
"First, let's all agree that Lorenzo Lamas could never be considered a skilled actor, barely even decent, sometimes just plain lousy. However, in this piece of @*!^ called SnakeEater, the film industry as a whole sank.<br /><br />First, let's start with the plot. A Vietnam vet named Jack Kelly, aka Soldier (who is supposed to be as tough as a strap of leather and then some, which you can believe when he shoves a palate of nails through 2 guys' feet and pins them to the floor), gets word that his family has been killed and his sister kidnapped. Therefore he goes on a solo mission to save his sister. Had some potential, but still pretty thin to begin with.<br /><br />Now, the acting. Being an actor myself, I am qualified to say that this was some of the WORST acting in the history of the art!!!!! Lamas is, well, himself. The jackasses playing the Clampets/Deliverance rejects should be strung up and shot for their so-called performances which are insulting to actors everywhere, especially talented ones who never get their big break!<br /><br />Finally, the action. The gunfighting is so-so at BEST, and the fist-fighting is deplorable. I've seen more real-looking fights at the Renaissance Festival (and those were pretty fake-looking)!<br /><br />Readers, listen to me: AVOID THIS PIECE OF CACA AT ALL COSTS! IF IT WERE THE ONLY FILM IN EXISTENCE, YOU STILL WOULD WANT TO AVOID IT! For the sake of your brain-cell count, do NOT watch this thing!",1,0,train
"When I first started watching this movie I was looking for some kind of subtle metaphors but it soon dawned on me that this movie was indeed about people on a train. The interactions between people are like those you can see any day on the street and when in occasion there is a slightly more interesting situation the dialogue becomes stilted and boring. Its not that I don't get how this film is trying to portray the way people interact, it's just that in this film they are very boring. If you want to see and analyse these kinds of relationships you'd be best to actually go out and buy a train ticket and look at the people on the train with you. It is realistic but you wouldn't go to a movie to watch a film about you sitting there watching the movie.",2,0,train
"What of Domino did I hate over everything, and I mean everything, else? Perhaps it was the overall glorification of being a bounty hunter; maybe it was the sexism masquerading as an involving and interesting study of a hard bodied female lead character; maybe it was the mere look of the film with its bizarre yellow glow and distorted blue tints or the manner in which it takes an actress like Lucy Lui; who deserves a lot better than this junk; and has her sit there in the one spot in the room the light cannot directly hit with the same dumb look on her face. Maybe it's the editing; that horrid rapid fire editing and the manner in which lines of dialogue echo as they're uttered by people like Kiera Knightly who, if you buy as a bounty hunter, then you'll probably be able to kid yourself into believing the world will end in 2012.<br /><br />Nobody comes away from Domino with any sort credibility, absolutely nobody at all. It is a painful and misguided experience, taking inspiration from things like Natural Born Killers and letting loose ideas to an audience not even there for them. The principal question is: 'Was Domino supposed to be some kind of comedy?' what with its hilariously bad lead uttering certain lines that desperately want us to think she's coming across as 'tough' but really, she resembles more an arrogant fifteen year old girl on her first day at public school, attempting to impress her peers. There are things you genuinely don't know how to react to, whether they're supposed to be funny or not. If it is supposed to be a comedy, that begs the next question: 'Is the life of a bounty hunter really the sort worth exploiting for laughs?' I don't think so.<br /><br />The film opens with the title card 'Based on a true story........sort of.' If that's supposed to be some sort of post-modernist technique that enables director Tony Scott to bend and manipulate the story of Domino Harvey for his own unique purpose, then you're simply on another planet. Truth is, in that one opening quote the film identifies the subject matter and the original text before completely copping out and saying 'sort of' which I guess is supposed to enable them to make Domino older than she should be and appear on Jerry Springer. Following this, we learn of Domino's relationship with her father who died in the film when when she was ten or something; here is the first use of the 'sort of' cop out as in real life she was just four. But if the film had gone by reality's dates then her entire drive would've been born out of the death of........her goldfish.<br /><br />We are then thrust into action with Ed Mosbey (Rourke); Domino (Knightley) herself and would-be love interest Choco (Ramírez). During the scene, an American mother is pinned down via gunfire in her own caravan in the back end of nowhere as she pleads for her son's life to be spared. What a really misguided opening; presenting its three leads as nasty people who break into trailers, fire off weapons at innocents we don't know anything of and come close to shooting their pet dogs.<br /><br />The immediate feeling is of hatred toward the three leads, a feeling of 'No, why are you doing this? Why is this happening?' Bad seeds are planted and, wouldn't you know it, they stick. The film is painful to watch, excruciating even; as these three mug their way through the piece complete with supporting performances from actors known for playing characters in Beverly Hills 90210. Here is another daft post-modernist slant, people playing themselves and that 'sort of' Joker card being played again. Christopher Walken even pops up in a really stupid role that reeks of Robert Downey Jr's Natural Born Killers character.<br /><br />So as the film plods on and Domino is cast into Ed and Choco's gang, purely for her good looks I might add, it appears amidst the plot to do with fake driver's registration I.Ds or something that Choco and Domino may have feelings for one another. The problem is, as each performer is doing such a bad job in their respective character; there is no chemistry and no feeling between the two; the film isn't a love story so why even bother going down that road in the first place? Does anyone care about these two characters amidst all the fast edits and stuff blowing up? If there is any 'feeling' between Choco and Domino, it exists on such a small, tiny, minimalist scale that you have to ask why it's even included.<br /><br />So then the film feels the need to crank things up narrative-wise. We find out the reason for the fake I.Ds that are linked to someone else and a guy talks on a cell phone in a sound proof bubble. The sound proof bubble I can believe but how does he get his phone under the water and into the bubble in the first place without it becoming flooded? He must've swam really quickly  double the speed of the film's fasted edit which means something in the region of .01 of a second. Yeah, sure. The film's story becomes both too complicated and just plain arbitrary before resorting to a really dumb climax in which more stuff blows up. Plus, there's a really distasteful scene to do with a wall chart full of new ethnicities and the film's comedy runs SO dry, that it has to resort to the ""Jerry, Jerry!"" chant whilst people are on a popular American talk show. When did we last laugh at ""Jerry! Jerry!""? when we were, say, seven years old? I came away feeling sad and depressed at such a film's existence.",3,0,train
"I remember I loved this movie when it came out. I was 12 years old, had a Commodore 64 and loved to play Rambo on it. I was therefore really thrilled when I got to buy this movie really cheap. I put it in my VCR and started up: Man this movie is really bad! Sylvester Stallone says like 3 words in the entire movie (except for that awful sentimental speech at the end), and has the same expression on his face all the way. And that stupid love thing in the middle, it's just so amazingly predictable. I just ended up fast forwarding the entire thing and went to exchange the movie for something else.",1,0,train
"For all its visual delights, how much better Renaissance would have been in live action. The animation is fantastic in the big picture, yes, but the characters are cold and hollow, much like the story and the style of this film. With real actors, perhaps the world of the film would not have felt so lifeless. There is much to admire here, but at the end I found that all I could do was admire. I did not enjoy the movie that much, and it clarifies something that I did not see before: that the visual elements can be the defining positive aspect of a film, but without a good story and strong characters, it can all be for nothing. I will not go so far as to say that this movie comes to nothing, but sometimes it comes dangerously close. I love Dark sci-fi thrillers. Blade Runner and Dark City are two films I thought were wonderful. But Blade Runner had its tragic villain and Dark City had its thought-provoking story arc. Renaissance has shadow and light, but little else. I wish I could have liked this movie more, but the weak story and the empty characters stood in the way of that. The Renaissance was a historical and artistic burst of color and life. How ironic, then, that one of the most bleak and lifeless movies I've seen this year takes its title from the Renaissance.",4,0,train
"Growing up with the Beast Wars transformers, I wasn't very familiar with the original Transformers, and now that I have seen the awesome movie, and now that I have seen the older cartoon on which it's based, I have to say I like the original cartoon and the live action movie more than Beast Wars.<br /><br />Not that I don't like the BW characters, I just think that characters like Optimus Prime are better than Optimus Primal.<br /><br />I mean, ""AUTOBOTS TRANSFORM AND ROLL OUT!"" sounds a lot better than ""MAXIMALS MAXIMIZE!"" The voice of the original Optimus Prime still makes me a strong believer that he's a real commander, more so than Optimus Primal.<br /><br />Besides, Powermaster Optimus Prime is a lot more powerful than Optimal Optimus. Just look on the web! <br /><br />Megatron in the BW character seemed more like a humorous version of the more evil version of him in the original series.<br /><br />Besides what's cooler, robots changing into animals or robots changing into vehicles and spaceships? Gimme the original Transformers any day over Beast Wars!",3,0,train
"I'm not particularly fond of remakes, or to steal the modern jargon ""retellings"", but this film truly peeved me off. The original Prom Night, while not in my humble estimation a masterpiece, still realized what it was... horror. There are some simple things to remember when making a horror film. Suspense is crucial to maintaining the interest of the audience. Sorry folks, but a white knuckle film this was not! The scares were cheap, and foreshadowed terribly. (A good example of scare which has been done to clichéd excess now, is the cat jumping out of the closet, followed soon there after but a now unexpected appearance by the villain of the film) This film couldn't successfully pull that off, so how could I expect it to fulfill any of the other conventions of horror film. There needs to be a likable hero or heroine. This film doesn't have one. The person I most identified with was the head detective. His calm demeanor, but level headed approach to the escape of a killer was what more films of this ilk should have. Common sense approach to events that occur. (If you're running from an Axe wielding psycho, you turn and sprint in the opposite direction. Not jog, whilst looking back ever three seconds, gaging the killer's progress, only to trip over every branch and inanimate object in your path.) If you friend disappears, you don't go looking for them alone. And if you suspect foul play you tell someone, not investigate yourself. These clichés are tired and well overplayed. In the horror genre in general, and in this film in particular.",2,0,train
